Date,AMD,BAC,BAESY,DRS,INTC,JPM,RTX,TSM,WFC
2020-09-23,74.7300033569336,23.260000228881836,25.360000610351562,5.949999809265137,48.81999969482422,92.73999786376953,58.33000183105469,77.91999816894531,22.829999923706055
2020-09-24,75.81999969482422,23.34000015258789,25.15999984741211,5.789999961853027,49.15999984741211,92.66000366210938,57.380001068115234,78.37999725341797,23.31999969482422
2020-09-25,78.05999755859375,23.489999771118164,25.459999084472656,6.150000095367432,49.939998626708984,93.47000122070312,57.4900016784668,78.87999725341797,23.639999389648438
2020-09-28,79.4800033569336,24.09000015258789,25.56999969482422,6.130000114440918,51.43000030517578,96.16000366210938,58.88999938964844,79.7699966430664,23.81999969482422
2020-09-29,81.7699966430664,23.770000457763672,25.469999313354492,6.090000152587891,51.189998626708984,95.3499984741211,57.599998474121094,80.51000213623047,23.260000228881836
2020-09-30,81.98999786376953,24.09000015258789,25.049999237060547,5.929999828338623,51.779998779296875,96.2699966430664,57.540000915527344,81.06999969482422,23.510000228881836
2020-10-01,84.86000061035156,24.100000381469727,25.260000228881836,6.25,52.2400016784668,96.97000122070312,57.459999084472656,82.62000274658203,23.559999465942383
2020-10-02,81.80000305175781,24.209999084472656,25.950000762939453,6.320000171661377,51.0099983215332,97.88999938964844,59.34000015258789,80.80000305175781,23.989999771118164
2020-10-05,86.1500015258789,24.6200008392334,25.93000030517578,6.539999961853027,51.689998626708984,99.04000091552734,59.5099983215332,84.54000091552734,24.450000762939453
2020-10-06,84.4800033569336,24.3700008392334,25.969999313354492,6.579999923706055,51.369998931884766,98.0199966430664,58.45000076293945,83.12000274658203,24.18000030517578
2020-10-07,86.69000244140625,24.8799991607666,25.81999969482422,6.71999979019165,52.66999816894531,99.7300033569336,59.689998626708984,86.91999816894531,24.809999465942383
2020-10-08,86.51000213623047,25.239999771118164,25.68000030517578,6.880000114440918,53.369998931884766,101.77999877929688,60.79999923706055,87.80000305175781,25.299999237060547
2020-10-09,83.0999984741211,25.360000610351562,26.170000076293945,6.650000095367432,52.81999969482422,101.19999694824219,59.90999984741211,88.77999877929688,25.299999237060547
2020-10-12,84.29000091552734,25.68000030517578,25.90999984741211,6.809999942779541,53.880001068115234,102.44000244140625,60.529998779296875,90.91000366210938,25.68000030517578
2020-10-13,85.27999877929688,24.950000762939453,25.219999313354492,6.849999904632568,53.83000183105469,100.77999877929688,59.52000045776367,89.63999938964844,24.739999771118164
2020-10-14,84.20999908447266,23.6200008392334,24.950000762939453,6.78000020980835,53.54999923706055,100.22000122070312,59.939998626708984,88.5999984741211,23.25
2020-10-15,83.12999725341797,24.149999618530273,24.81999969482422,6.579999923706055,53.849998474121094,101.72000122070312,60.4900016784668,88.1500015258789,22.950000762939453
2020-10-16,83.16999816894531,24.239999771118164,25.049999237060547,6.769999980926514,54.15999984741211,101.51000213623047,61.75,86.69999694824219,22.860000610351562
2020-10-19,82.0,23.719999313354492,24.940000534057617,6.619999885559082,54.58000183105469,99.80000305175781,61.459999084472656,87.55999755859375,22.540000915527344
2020-10-20,81.55999755859375,24.139999389648438,24.93000030517578,6.420000076293945,53.43000030517578,100.37000274658203,61.2400016784668,88.26000213623047,22.809999465942383
